Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
52.897345999999999,6,'193' (0xC1),'2' (0x02),Read,ACK
52.897444999999998,6,'193' (0xC1),'0' (0x00),Read,ACK
52.897544000000003,6,'193' (0xC1),'3' (0x03),Read,ACK
52.897643000000002,6,'193' (0xC1),. (0x2E),Read,NAK
53.314164499999997,7,'192' (0xC0),\n (0x0A),Write,ACK
53.314266500000002,7,'192' (0xC0),'0' (0x00),Write,ACK
53.314368500000000,7,'192' (0xC0),'0' (0x00),Write,ACK
53.314470499999999,7,'192' (0xC0),'0' (0x00),Write,ACK
53.314572499999997,7,'192' (0xC0),'2' (0x02),Write,ACK
53.314673999999997,7,'192' (0xC0),'3' (0x03),Write,ACK
53.314776000000002,7,'192' (0xC0),'1' (0x01),Write,ACK
53.314877500000001,7,'192' (0xC0),'5' (0x05),Write,ACK
53.314979500000000,7,'192' (0xC0),'0' (0x00),Write,ACK
53.315081499999998,7,'192' (0xC0),'0' (0x00),Write,ACK
53.315182999999998,7,'192' (0xC0),'0' (0x00),Write,ACK
71.776866499999997,8,'193' (0xC1),'12' (0x0C),Read,ACK
71.776965500000003,8,'193' (0xC1),Y (0x59),Read,ACK
71.777064499999994,8,'193' (0xC1),Y (0x59),Read,ACK
71.777163999999999,8,'193' (0xC1),'0' (0x00),Read,ACK
71.777263000000005,8,'193' (0xC1),'6' (0x06),Read,ACK
71.777361499999998,8,'193' (0xC1),'3' (0x03),Read,ACK
71.777460500000004,8,'193' (0xC1),'1' (0x01),Read,ACK
71.777559499999995,8,'193' (0xC1),'5' (0x05),Read,ACK
71.777658500000001,8,'193' (0xC1),'0' (0x00),Read,ACK
71.777756999999994,8,'193' (0xC1),'2' (0x02),Read,ACK
71.777856499999999,8,'193' (0xC1),'1' (0x01),Read,ACK
71.777955000000006,8,'193' (0xC1),'0' (0x00),Read,ACK
71.778053999999997,8,'193' (0xC1),. (0x2E),Read,NAK
71.778611499999997,9,'192' (0xC0),\n (0x0A),Write,ACK
71.778715500000004,9,'192' (0xC0),'0' (0x00),Write,ACK
71.778823000000003,9,'192' (0xC0),'0' (0x00),Write,ACK
71.778928500000006,9,'192' (0xC0),'0' (0x00),Write,ACK
71.779032999999998,9,'192' (0xC0),'2' (0x02),Write,ACK
71.779135999999994,9,'192' (0xC0),'3' (0x03),Write,ACK
71.779238000000007,9,'192' (0xC0),'1' (0x01),Write,ACK
71.779340000000005,9,'192' (0xC0),'5' (0x05),Write,ACK
71.779441500000004,9,'192' (0xC0),'0' (0x00),Write,ACK
71.779543000000004,9,'192' (0xC0),'0' (0x00),Write,ACK
71.779645000000002,9,'192' (0xC0),'0' (0x00),Write,ACK
80.337828000000002,10,'193' (0xC1),'12' (0x0C),Read,ACK
80.337926999999993,10,'193' (0xC1),Y (0x59),Read,ACK
80.338026499999998,10,'193' (0xC1),Y (0x59),Read,ACK
80.338125500000004,10,'193' (0xC1),'0' (0x00),Read,ACK
80.338223999999997,10,'193' (0xC1),'6' (0x06),Read,ACK
80.338323000000003,10,'193' (0xC1),'3' (0x03),Read,ACK
80.338421999999994,10,'193' (0xC1),'1' (0x01),Read,ACK
80.338521000000000,10,'193' (0xC1),'5' (0x05),Read,ACK
80.338620000000006,10,'193' (0xC1),'0' (0x00),Read,ACK
80.338718999999998,10,'193' (0xC1),'2' (0x02),Read,ACK
80.338818000000003,10,'193' (0xC1),'1' (0x01),Read,ACK
80.338916999999995,10,'193' (0xC1),'1' (0x01),Read,ACK
80.339016000000001,10,'193' (0xC1),. (0x2E),Read,NAK
80.797770499999999,11,'192' (0xC0),\n (0x0A),Write,ACK
80.797872999999996,11,'192' (0xC0),'0' (0x00),Write,ACK
80.797975500000007,11,'192' (0xC0),'0' (0x00),Write,ACK
80.798078000000004,11,'192' (0xC0),'0' (0x00),Write,ACK
80.798179500000003,11,'192' (0xC0),'2' (0x02),Write,ACK
80.798281500000002,11,'192' (0xC0),'3' (0x03),Write,ACK
80.798383500000000,11,'192' (0xC0),'1' (0x01),Write,ACK
80.798484999999999,11,'192' (0xC0),'5' (0x05),Write,ACK
80.798586999999998,11,'192' (0xC0),'0' (0x00),Write,ACK
80.798688499999997,11,'192' (0xC0),'0' (0x00),Write,ACK
80.798790499999996,11,'192' (0xC0),'0' (0x00),Write,ACK
91.720451999999995,12,'193' (0xC1),'12' (0x0C),Read,ACK
91.720551000000000,12,'193' (0xC1),Y (0x59),Read,ACK
91.720650000000006,12,'193' (0xC1),Y (0x59),Read,ACK
91.720749499999997,12,'193' (0xC1),'0' (0x00),Read,ACK
91.720848500000002,12,'193' (0xC1),'6' (0x06),Read,ACK
91.720947499999994,12,'193' (0xC1),'3' (0x03),Read,ACK
91.721046000000001,12,'193' (0xC1),'1' (0x01),Read,ACK
91.721145500000006,12,'193' (0xC1),'5' (0x05),Read,ACK
91.721244499999997,12,'193' (0xC1),'0' (0x00),Read,ACK
91.721343500000003,12,'193' (0xC1),'2' (0x02),Read,ACK
91.721441999999996,12,'193' (0xC1),'1' (0x01),Read,ACK
91.721541000000002,12,'193' (0xC1),'2' (0x02),Read,ACK
91.721639999999994,12,'193' (0xC1),. (0x2E),Read,NAK
92.162259000000006,13,'192' (0xC0),\n (0x0A),Write,ACK
92.162361000000004,13,'192' (0xC0),'0' (0x00),Write,ACK
92.162473000000006,13,'192' (0xC0),'0' (0x00),Write,ACK
92.162574500000005,13,'192' (0xC0),'0' (0x00),Write,ACK
92.162677500000001,13,'192' (0xC0),'2' (0x02),Write,ACK
92.162779499999999,13,'192' (0xC0),'3' (0x03),Write,ACK
92.162880999999999,13,'192' (0xC0),'1' (0x01),Write,ACK
92.162982999999997,13,'192' (0xC0),'5' (0x05),Write,ACK
92.163085499999994,13,'192' (0xC0),'0' (0x00),Write,ACK
92.163186999999994,13,'192' (0xC0),'0' (0x00),Write,ACK
92.163289000000006,13,'192' (0xC0),'0' (0x00),Write,ACK
109.057534500000003,14,'193' (0xC1),'12' (0x0C),Read,ACK
109.057633499999994,14,'193' (0xC1),Y (0x59),Read,ACK
109.057732500000000,14,'193' (0xC1),Y (0x59),Read,ACK
109.057831500000006,14,'193' (0xC1),'0' (0x00),Read,ACK
109.057930499999998,14,'193' (0xC1),'6' (0x06),Read,ACK
109.058030000000002,14,'193' (0xC1),'3' (0x03),Read,ACK
109.058128499999995,14,'193' (0xC1),'1' (0x01),Read,ACK
109.058227500000001,14,'193' (0xC1),'5' (0x05),Read,ACK
109.058335000000000,14,'193' (0xC1),'0' (0x00),Read,ACK
109.058434000000005,14,'193' (0xC1),'2' (0x02),Read,ACK
109.058532999999997,14,'193' (0xC1),'2' (0x02),Read,ACK
109.058632000000003,14,'193' (0xC1),'0' (0x00),Read,ACK
109.058730999999995,14,'193' (0xC1),. (0x2E),Read,NAK
109.059337999999997,15,'192' (0xC0),\n (0x0A),Write,ACK
109.059443500000000,15,'192' (0xC0),'0' (0x00),Write,ACK
109.059548500000005,15,'192' (0xC0),'0' (0x00),Write,ACK
109.059652499999999,15,'192' (0xC0),'0' (0x00),Write,ACK
109.059754499999997,15,'192' (0xC0),'2' (0x02),Write,ACK
109.059855999999996,15,'192' (0xC0),'3' (0x03),Write,ACK
109.059957499999996,15,'192' (0xC0),'1' (0x01),Write,ACK
109.060059499999994,15,'192' (0xC0),'5' (0x05),Write,ACK
109.060161500000007,15,'192' (0xC0),'0' (0x00),Write,ACK
109.060263000000006,15,'192' (0xC0),'0' (0x00),Write,ACK
109.060365000000004,15,'192' (0xC0),'0' (0x00),Write,ACK
118.259658000000002,16,'193' (0xC1),'12' (0x0C),Read,ACK
118.259757500000006,16,'193' (0xC1),Y (0x59),Read,ACK
118.259856499999998,16,'193' (0xC1),Y (0x59),Read,ACK
118.259955500000004,16,'193' (0xC1),'0' (0x00),Read,ACK
118.260054499999995,16,'193' (0xC1),'6' (0x06),Read,ACK
118.260153000000003,16,'193' (0xC1),'3' (0x03),Read,ACK
118.260251999999994,16,'193' (0xC1),'1' (0x01),Read,ACK
118.260351499999999,16,'193' (0xC1),'5' (0x05),Read,ACK
118.260450500000005,16,'193' (0xC1),'0' (0x00),Read,ACK
118.260549499999996,16,'193' (0xC1),'2' (0x02),Read,ACK
118.260648000000003,16,'193' (0xC1),'2' (0x02),Read,ACK
118.260747499999994,16,'193' (0xC1),'1' (0x01),Read,ACK
118.260846500000000,16,'193' (0xC1),. (0x2E),Read,NAK
118.691019499999996,17,'192' (0xC0),\n (0x0A),Write,ACK
118.691121999999993,17,'192' (0xC0),'0' (0x00),Write,ACK
118.691224500000004,17,'192' (0xC0),'0' (0x00),Write,ACK
118.691326000000004,17,'192' (0xC0),'0' (0x00),Write,ACK
118.691428000000002,17,'192' (0xC0),'2' (0x02),Write,ACK
118.691530000000000,17,'192' (0xC0),'3' (0x03),Write,ACK
118.691631500000000,17,'192' (0xC0),'1' (0x01),Write,ACK
118.691733499999998,17,'192' (0xC0),'5' (0x05),Write,ACK
118.691834999999998,17,'192' (0xC0),'0' (0x00),Write,ACK
118.691936999999996,17,'192' (0xC0),'0' (0x00),Write,ACK
118.692038499999995,17,'192' (0xC0),'0' (0x00),Write,ACK
129.889984499999997,18,'193' (0xC1),'12' (0x0C),Read,ACK
129.890083500000003,18,'193' (0xC1),Y (0x59),Read,ACK
129.890182500000009,18,'193' (0xC1),Y (0x59),Read,ACK
